Total Duck Population,Vaccinated Chickens,Vaccinated Ducks,Same Species Symptomatic Infection Rate,Same Species Asymptomatic Infection Rate,Different Species Symptomatic Infection Rate,Different Species Asymptomatic Infection Rate,Chicken Symptomatic Latency Period,Duck Symptomatic Latency Period,Chicken Asymptomatic Latency Period,Duck Asymptomatic Latency Period,Chicken Symptomatic Infectious Period,Duck Symptomatic Infectious Period,Chicken Asymptomatic Infectious Period,Duck Asymptomatic Infectious Period,Chicken Symptomatic Probability,Duck Symptomatic Probability,Outbreak,Outbreak Time,Outbreak Chicken,Outbreak Duck,Outbreak Time Chicken,Outbreak Time Duck,Peak Size Whole,Peak Time Whole,Peak Size Chicken,Peak Time Chicken,Peak Size Duck,Peak Time Duck,Final Size Chicken,Final Size Duck,End Time,Detection Time Sentinel,Detection Time Random
3000,300,1200,1.13,1.07,0.3,0.25,1,1,1,1,3.2,3.2,4.9,4.9,0.95,0.05,False,,False,False,,,1.0,1.6642669241956896,1.0,1.6642669241956896,0.0,0.0,1.0,0.0,3.826859328710734,,
3000,300,1200,1.13,1.07,0.3,0.25,1,1,1,1,3.2,3.2,4.9,4.9,0.95,0.05,False,,False,False,,,2.0,3.66489723254081,2.0,3.66489723254081,0.0,0.0,5.0,0.0,9.164258123278733,,
3000,300,1200,1.13,1.07,0.3,0.25,1,1,1,1,3.2,3.2,4.9,4.9,0.95,0.05,True,5.147212167589108,True,True,10.808344785776884,8.402671514523298,565.0,43.16577544986959,302.0,84.15618792794075,271.0,41.697854706483675,2156.0,1428.0,92.56505009961637,28,14
3000,300,1200,1.13,1.07,0.3,0.25,1,1,1,1,3.2,3.2,4.9,4.9,0.95,0.05,False,,False,False,,,1.0,0.8314714065996043,1.0,0.8314714065996043,0.0,0.0,1.0,0.0,1.1849031267031531,,
3000,300,1200,1.13,1.07,0.3,0.25,1,1,1,1,3.2,3.2,4.9,4.9,0.95,0.05,True,19.06160582724032,True,True,25.564945459661626,25.439914096388087,572.0,58.023719381828165,304.0,113.18458287307863,285.0,58.536724440493344,2169.0,1469.0,109.9959880126029,49,35
3000,300,1200,1.13,1.07,0.3,0.25,1,1,1,1,3.2,3.2,4.9,4.9,0.95,0.05,True,4.94830988198104,True,True,4.94830988198104,13.188011744207904,552.0,40.1846326903547,297.0,74.91660092558449,269.0,40.238982775819665,2115.0,1442.0,102.14601710936778,21,35
3000,300,1200,1.13,1.07,0.3,0.25,1,1,1,1,3.2,3.2,4.9,4.9,0.95,0.05,False,,False,False,,,1.0,0.3029260108965208,1.0,0.3029260108965208,0.0,0.0,1.0,0.0,1.0956651057002544,,
3000,300,1200,1.13,1.07,0.3,0.25,1,1,1,1,3.2,3.2,4.9,4.9,0.95,0.05,True,5.58968583505899,True,True,5.58968583505899,15.477508730564082,543.0,47.11418982584816,288.0,89.83235860416178,269.0,46.98497611939399,2142.0,1475.0,114.89992963046117,14,28
3000,300,1200,1.13,1.07,0.3,0.25,1,1,1,1,3.2,3.2,4.9,4.9,0.95,0.05,False,,False,False,,,2.0,2.630628319046224,2.0,2.630628319046224,0.0,0.0,2.0,0.0,3.6948067693587787,,
3000,300,1200,1.13,1.07,0.3,0.25,1,1,1,1,3.2,3.2,4.9,4.9,0.95,0.05,False,,False,False,,,1.0,1.1381562016617353,1.0,1.1381562016617353,0.0,0.0,3.0,0.0,4.921811499590118,,
