Total Duck Population,Vaccinated Chickens,Vaccinated Ducks,Same Species Symptomatic Infection Rate,Same Species Asymptomatic Infection Rate,Different Species Symptomatic Infection Rate,Different Species Asymptomatic Infection Rate,Chicken Symptomatic Latency Period,Duck Symptomatic Latency Period,Chicken Asymptomatic Latency Period,Duck Asymptomatic Latency Period,Chicken Symptomatic Infectious Period,Duck Symptomatic Infectious Period,Chicken Asymptomatic Infectious Period,Duck Asymptomatic Infectious Period,Chicken Symptomatic Probability,Duck Symptomatic Probability,Outbreak,Outbreak Time,Outbreak Chicken,Outbreak Duck,Outbreak Time Chicken,Outbreak Time Duck,Peak Size Whole,Peak Time Whole,Peak Size Chicken,Peak Time Chicken,Peak Size Duck,Peak Time Duck,Final Size Chicken,Final Size Duck,End Time,Detection Time Sentinel,Detection Time Random
3000,2100,300,1.13,1.07,0.3,0.25,1,1,1,1,3.2,3.2,4.9,4.9,0.95,0.05,False,,False,False,,,3.0,6.655515763323445,1.0,0.3297107917399114,2.0,6.655515763323445,1.0,2.0,11.345957931062985,,
3000,2100,300,1.13,1.07,0.3,0.25,1,1,1,1,3.2,3.2,4.9,4.9,0.95,0.05,True,31.19063362260249,True,True,44.15298858671663,31.19063362260249,592.0,62.64427221235493,81.0,121.7594564967051,520.0,60.82868316170106,487.0,2397.0,116.68869041162068,49,63
3000,2100,300,1.13,1.07,0.3,0.25,1,1,1,1,3.2,3.2,4.9,4.9,0.95,0.05,False,,False,False,,,1.0,0.2833929424043283,1.0,0.2833929424043283,0.0,0.0,1.0,0.0,2.239693688420464,,
3000,2100,300,1.13,1.07,0.3,0.25,1,1,1,1,3.2,3.2,4.9,4.9,0.95,0.05,True,13.501171461240505,True,True,20.94363859718713,15.540400615220413,542.0,43.64710224194994,70.0,83.32448793341791,482.0,43.66888055302748,478.0,2322.0,103.43483925080318,35,42
3000,2100,300,1.13,1.07,0.3,0.25,1,1,1,1,3.2,3.2,4.9,4.9,0.95,0.05,False,,False,False,,,1.0,2.776419928276693,1.0,2.776419928276693,0.0,0.0,1.0,0.0,2.8246575371118143,,
3000,2100,300,1.13,1.07,0.3,0.25,1,1,1,1,3.2,3.2,4.9,4.9,0.95,0.05,False,,False,False,,,1.0,0.2690651823180453,1.0,0.2690651823180453,0.0,0.0,1.0,0.0,2.02573017830963,,
3000,2100,300,1.13,1.07,0.3,0.25,1,1,1,1,3.2,3.2,4.9,4.9,0.95,0.05,True,21.595068334080796,True,True,31.168864268423533,21.595068334080796,513.0,55.10889678184334,73.0,122.63855406421213,455.0,55.10889678184334,483.0,2370.0,108.42797946476769,49,63
3000,2100,300,1.13,1.07,0.3,0.25,1,1,1,1,3.2,3.2,4.9,4.9,0.95,0.05,False,,False,False,,,1.0,2.766566473637,1.0,2.766566473637,0.0,0.0,1.0,0.0,3.7975942870369757,,
3000,2100,300,1.13,1.07,0.3,0.25,1,1,1,1,3.2,3.2,4.9,4.9,0.95,0.05,False,,False,False,,,1.0,0.004850798583665609,1.0,0.004850798583665609,0.0,0.0,1.0,0.0,1.7729458181299163,,
3000,2100,300,1.13,1.07,0.3,0.25,1,1,1,1,3.2,3.2,4.9,4.9,0.95,0.05,False,,False,False,,,1.0,1.146661154770718,1.0,1.146661154770718,0.0,0.0,1.0,0.0,3.735922164728085,,
3000,2100,300,1.13,1.07,0.3,0.25,1,1,1,1,3.2,3.2,4.9,4.9,0.95,0.05,False,,False,False,,,2.0,3.313083923689291,2.0,3.313083923689291,0.0,0.0,2.0,0.0,5.319602982926382,,
3000,2100,300,1.13,1.07,0.3,0.25,1,1,1,1,3.2,3.2,4.9,4.9,0.95,0.05,False,,False,False,,,1.0,0.4626548398933834,1.0,0.4626548398933834,0.0,0.0,1.0,0.0,1.6504391044782243,,
3000,2100,300,1.13,1.07,0.3,0.25,1,1,1,1,3.2,3.2,4.9,4.9,0.95,0.05,False,,False,False,,,1.0,2.7915832755459333,1.0,2.7915832755459333,0.0,0.0,1.0,0.0,3.165361036480207,,
3000,2100,300,1.13,1.07,0.3,0.25,1,1,1,1,3.2,3.2,4.9,4.9,0.95,0.05,False,,False,False,,,1.0,0.2447796334111381,1.0,0.2447796334111381,0.0,0.0,1.0,0.0,1.0740556336280274,,
3000,2100,300,1.13,1.07,0.3,0.25,1,1,1,1,3.2,3.2,4.9,4.9,0.95,0.05,False,,False,False,,,1.0,0.9074344079412382,1.0,0.9074344079412382,0.0,0.0,1.0,0.0,3.0757601376768227,,
3000,2100,300,1.13,1.07,0.3,0.25,1,1,1,1,3.2,3.2,4.9,4.9,0.95,0.05,False,,False,False,,,1.0,0.4359782011300102,1.0,0.4359782011300102,0.0,0.0,1.0,0.0,1.514108833422385,,
3000,2100,300,1.13,1.07,0.3,0.25,1,1,1,1,3.2,3.2,4.9,4.9,0.95,0.05,True,10.366045967830377,True,True,22.847732277183596,10.366045967830377,509.0,40.17960120397005,59.0,73.64620686911336,464.0,39.84357382389007,454.0,2431.0,108.04748106568591,28,
3000,2100,300,1.13,1.07,0.3,0.25,1,1,1,1,3.2,3.2,4.9,4.9,0.95,0.05,True,7.658662597936742,True,True,20.184856154459414,11.399602301814893,463.0,43.25827466608599,69.0,114.07502196112185,404.0,42.497548051799775,521.0,2344.0,110.63157959803183,7,35
3000,2100,300,1.13,1.07,0.3,0.25,1,1,1,1,3.2,3.2,4.9,4.9,0.95,0.05,False,,False,False,,,1.0,0.2816470547129112,1.0,0.2816470547129112,0.0,0.0,1.0,0.0,0.5741727345999155,,
3000,2100,300,1.13,1.07,0.3,0.25,1,1,1,1,3.2,3.2,4.9,4.9,0.95,0.05,True,7.273912948359577,True,True,15.77680224692989,9.081919703911264,618.0,39.89514678973251,78.0,83.60480462360073,554.0,39.89514678973251,493.0,2378.0,88.05248154377242,28,42
3000,2100,300,1.13,1.07,0.3,0.25,1,1,1,1,3.2,3.2,4.9,4.9,0.95,0.05,False,,False,False,,,1.0,0.7880215811430831,1.0,0.7880215811430831,0.0,0.0,1.0,0.0,6.387687579534125,,
3000,2100,300,1.13,1.07,0.3,0.25,1,1,1,1,3.2,3.2,4.9,4.9,0.95,0.05,False,,False,False,,,1.0,0.35769005055828335,1.0,0.35769005055828335,0.0,0.0,1.0,0.0,1.2654256318133192,,
