Outbreak,Outbreak Time,Outbreak Chicken,Outbreak Duck,Outbreak Time Chicken,Outbreak Time Duck,Peak Size Whole,Peak Time Whole,Peak Size Chicken,Peak Time Chicken,Peak Size Duck,Peak Time Duck,Final Size Chicken,Final Size Duck,End Time,Detection Time Sentinel,Detection Time Random
False,,False,False,,,1.0,0.31870066338391695,1.0,0.31870066338391695,0.0,0.0,1.0,0.0,2.5574286948501967,,
False,,False,False,,,1.0,0.01718351456492919,1.0,0.01718351456492919,0.0,0.0,1.0,0.0,0.37431639476387785,,
False,,False,False,,,2.0,6.094407666923764,1.0,0.10934426247869661,1.0,6.094407666923764,1.0,1.0,7.231480966471947,,
True,9.728423976858183,True,True,9.787259058613577,16.85763730927082,276.0,46.99673380236205,103.0,87.42578749393046,184.0,49.74801231601701,1016.0,1155.0,106.59417850782896,28,35
False,,False,False,,,1.0,0.5908675405604363,1.0,0.5908675405604363,0.0,0.0,1.0,0.0,0.6822190060641855,,
False,,False,False,,,1.0,0.02373912008099911,1.0,0.02373912008099911,0.0,0.0,1.0,0.0,3.0736365383704913,,
False,,False,False,,,1.0,1.123328273829688,1.0,1.123328273829688,0.0,0.0,1.0,0.0,1.8460114879394596,,
True,5.3219081038155664,True,True,5.3219081038155664,12.179104644494963,283.0,43.22279014143595,110.0,81.58027610899876,183.0,43.22279014143595,1012.0,1179.0,103.56406453286016,21,28
False,,False,False,,,1.0,0.12744946058168447,1.0,0.12744946058168447,0.0,0.0,1.0,0.0,1.1361230143993153,,
True,3.1964680714130025,True,True,8.488413716802446,5.708020951530448,304.0,39.35488429750495,121.0,65.64302853028329,200.0,38.613203986026015,1036.0,1171.0,89.86715309503468,28,42
True,5.722824467338493,True,True,19.17011061958849,10.892744456662856,304.0,53.36905773928382,125.0,108.34190192124005,193.0,55.181835587946026,1046.0,1172.0,142.28460467387458,28,42
False,,False,False,,,2.0,0.33202698714408696,1.0,0.10541148066709086,1.0,0.33202698714408696,1.0,1.0,4.324963588254663,,
False,,False,False,,,1.0,2.0242600914802162,1.0,2.0242600914802162,0.0,0.0,1.0,0.0,3.8119169577021506,,
False,,False,False,,,1.0,1.5028267219235578,1.0,1.5028267219235578,0.0,0.0,1.0,0.0,1.5873988814891875,,
True,12.722797996804278,True,True,13.866628104303823,16.37161024455205,303.0,53.6228650907361,119.0,102.36401500231497,201.0,56.35144669366984,976.0,1199.0,112.620946755806,49,7
False,,False,False,,,2.0,3.1959195952068074,2.0,3.6306777298154076,0.0,0.0,3.0,0.0,7.443575387584722,,
False,,False,False,,,1.0,0.8573654633969439,1.0,0.8573654633969439,0.0,0.0,1.0,0.0,2.0425523482651164,,
False,,False,False,,,3.0,1.813908190376151,1.0,0.47661826106362837,2.0,1.813908190376151,1.0,3.0,5.225492706980149,,
False,,False,False,,,1.0,0.5016262918238912,1.0,0.5016262918238912,0.0,0.0,1.0,0.0,2.3571534606922033,,
True,7.658074913828051,True,True,8.792199471106438,15.121911745655144,305.0,46.368749715344755,116.0,96.60078937120596,214.0,45.58400784390289,1014.0,1171.0,101.77613847689007,21,14
False,,False,False,,,1.0,0.27146977459847416,2.0,2.1710676966889855,0.0,0.0,2.0,0.0,2.3393033528476956,,
False,,False,False,,,1.0,0.15895606644410915,1.0,0.15895606644410915,0.0,0.0,2.0,0.0,4.153164491874049,,
False,,False,False,,,2.0,1.9225462996810982,2.0,1.9225462996810982,0.0,0.0,2.0,0.0,3.101752121070199,,
True,4.410883017653823,True,True,7.435958839585168,6.000729050037414,302.0,38.617265274957084,113.0,69.0208551385297,207.0,38.617265274957084,1025.0,1216.0,93.00582649080411,35,21
False,,False,False,,,2.0,14.898200974500073,1.0,2.5777501417357263,1.0,8.948770515771603,4.0,1.0,18.828050275417837,,
True,8.424180515373648,True,True,8.424180515373648,15.839549952363866,298.0,56.14142003107398,126.0,112.73487781135628,181.0,56.136942180939,1047.0,1194.0,111.3014224573212,49,49
False,,False,False,,,1.0,0.431097886163821,1.0,0.431097886163821,0.0,0.0,1.0,0.0,1.2996306463690128,,
True,6.271842323828281,True,True,6.512708455056459,14.419386631319123,366.0,40.74181279070979,164.0,95.77361173802461,212.0,39.6497946916256,1091.0,1230.0,97.96463523102382,28,42
False,,False,False,,,2.0,2.183729882957672,1.0,0.906751876624006,1.0,2.183729882957672,1.0,1.0,3.3634494249544504,,
False,,False,False,,,4.0,10.170847646830984,4.0,10.170847646830984,0.0,0.0,9.0,0.0,21.0885314770208,,
False,,False,False,,,2.0,2.795193110137781,2.0,2.795193110137781,0.0,0.0,2.0,0.0,3.781995129963849,,
False,,False,False,,,1.0,0.03943514392744723,1.0,0.03943514392744723,0.0,0.0,1.0,0.0,0.8046185977277291,,
True,7.545906401196055,True,True,9.791511388242903,10.148426732410577,327.0,48.924371623463564,136.0,95.12037580046774,193.0,48.924371623463564,1052.0,1188.0,129.52098611919817,21,49
False,,False,False,,,2.0,4.856927589735275,2.0,6.673140207261994,0.0,0.0,4.0,0.0,8.2640747867891,,
