Outbreak,Outbreak Time,Outbreak Chicken,Outbreak Duck,Outbreak Time Chicken,Outbreak Time Duck,Peak Size Whole,Peak Time Whole,Peak Size Chicken,Peak Time Chicken,Peak Size Duck,Peak Time Duck,Final Size Chicken,Final Size Duck,End Time,Detection Time Sentinel,Detection Time Random
True,5.012507348679203,True,True,11.884402115844507,5.490353300613492,1625.0,28.063117984099506,207.0,57.519289029986645,1441.0,28.063117984099506,1016.0,4803.0,86.63546980818252,21,28
True,18.38193430054726,True,True,23.034698237064454,19.959785185836402,1584.0,42.7753904427613,217.0,87.97382792977697,1391.0,43.09744607192726,1078.0,4798.0,86.3239350113993,28,35
False,,False,False,,,1.0,0.8225139423886948,1.0,0.8225139423886948,0.0,0.0,1.0,0.0,2.366026704934084,,
True,13.856344888357377,True,True,23.098188369710872,15.069286506428785,1574.0,38.01210996850194,206.0,72.65166271053114,1394.0,38.01210996850194,1092.0,4825.0,88.71345330714371,28,42
False,,False,False,,,1.0,0.6030532468770239,1.0,0.6030532468770239,0.0,0.0,1.0,0.0,0.6878340990417228,,
False,,False,False,,,1.0,0.6172158364197934,1.0,0.6172158364197934,0.0,0.0,1.0,0.0,6.84964257331109,,
False,,False,False,,,1.0,0.7145664439594012,1.0,0.7145664439594012,0.0,0.0,1.0,0.0,1.7509603868073462,,
True,4.156547235046956,True,True,17.623850363447165,9.446588361591116,1602.0,33.40173528658974,228.0,67.31694066078242,1390.0,33.42156206569013,1064.0,4794.0,82.84298472070516,35,35
False,,False,False,,,1.0,3.6071377336765496,1.0,3.6071377336765496,0.0,0.0,1.0,0.0,3.906666514697874,,
True,7.934239033624128,True,True,14.502208152057067,7.934239033624128,1603.0,31.195025683782998,211.0,60.89227167261825,1407.0,31.195000271285373,1068.0,4791.0,80.83407209063587,28,28
False,,False,False,,,1.0,1.2264979256456472,1.0,1.2264979256456472,1.0,3.316330171209858,1.0,1.0,3.9817553673883115,,
True,9.0950986480218,True,True,17.79362617931985,12.397280548295807,1552.0,37.263444175538204,205.0,67.6199682984973,1378.0,37.263444175538204,1046.0,4783.0,103.56390804800729,28,35
True,6.953549712818191,True,True,15.895652978056516,6.953549712818191,1652.0,29.68293943421011,222.0,66.40372930226988,1468.0,28.537004483479528,1087.0,4799.0,77.79082270190231,21,28
True,12.91572519903302,True,True,16.801119626231248,14.639796032415388,1557.0,37.58499658936203,206.0,78.2501800287848,1367.0,37.52964729300868,1065.0,4774.0,101.79638604728652,35,35
True,5.491716368481333,True,True,11.547747980036501,5.491716368481333,1494.0,29.14905599477606,219.0,64.21616738503792,1307.0,27.42897044113672,1060.0,4794.0,94.23456589040246,28,28
False,,False,False,,,1.0,0.008670074379615653,1.0,0.008670074379615653,0.0,0.0,1.0,0.0,0.1633352740661279,,
True,17.150957718455395,True,True,23.751329553141883,17.150957718455395,1612.0,40.64312216781739,200.0,84.13696382301787,1437.0,39.9659975274769,1052.0,4816.0,86.39585267676772,35,35
True,5.053950558595276,True,True,5.141049683939402,9.464811719667356,1652.0,33.000281750577706,219.0,74.26171946654914,1453.0,33.00001532461428,1115.0,4834.0,98.91217755403144,21,28
True,7.3435445749635155,True,True,19.145472293482676,7.924285530723907,1628.0,34.002902054229935,212.0,68.72325572928627,1455.0,33.374447526690005,1024.0,4836.0,73.86870875212108,21,28
