Total Duck Population,Vaccinated Chickens,Vaccinated Ducks,Same Species Symptomatic Infection Rate,Same Species Asymptomatic Infection Rate,Different Species Symptomatic Infection Rate,Different Species Asymptomatic Infection Rate,Chicken Symptomatic Latency Period,Duck Symptomatic Latency Period,Chicken Asymptomatic Latency Period,Duck Asymptomatic Latency Period,Chicken Symptomatic Infectious Period,Duck Symptomatic Infectious Period,Chicken Asymptomatic Infectious Period,Duck Asymptomatic Infectious Period,Chicken Symptomatic Probability,Duck Symptomatic Probability,Outbreak,Outbreak Time,Outbreak Chicken,Outbreak Duck,Outbreak Time Chicken,Outbreak Time Duck,Peak Size Whole,Peak Time Whole,Peak Size Chicken,Peak Time Chicken,Peak Size Duck,Peak Time Duck,Final Size Chicken,Final Size Duck,End Time,Detection Time Sentinel,Detection Time Random
3000,2700,0,1.13,1.07,0.3,0.25,1,1,1,1,3.2,3.2,20.0,20.0,0.95,0.05,False,,False,False,,,1.0,1.4065292660831972,1.0,1.4065292660831972,0.0,0.0,1.0,0.0,1.5085917709676167,,
3000,2700,0,1.13,1.07,0.3,0.25,1,1,1,1,3.2,3.2,20.0,20.0,0.95,0.05,False,,False,False,,,2.0,10.249063283109145,2.0,10.249063283109145,0.0,0.0,2.0,0.0,13.372850198918236,,
3000,2700,0,1.13,1.07,0.3,0.25,1,1,1,1,3.2,3.2,20.0,20.0,0.95,0.05,False,,False,False,,,1.0,1.0327691372749732,1.0,1.0327691372749732,0.0,0.0,1.0,0.0,1.2713509967680445,,
3000,2700,0,1.13,1.07,0.3,0.25,1,1,1,1,3.2,3.2,20.0,20.0,0.95,0.05,False,,False,False,,,1.0,0.12120368251959383,1.0,0.12120368251959383,0.0,0.0,1.0,0.0,0.5203002340811717,,
3000,2700,0,1.13,1.07,0.3,0.25,1,1,1,1,3.2,3.2,20.0,20.0,0.95,0.05,False,,False,False,,,1.0,0.6972638627635728,1.0,0.6972638627635728,0.0,0.0,1.0,0.0,0.7049869983347977,,
3000,2700,0,1.13,1.07,0.3,0.25,1,1,1,1,3.2,3.2,20.0,20.0,0.95,0.05,True,6.167688712550681,True,True,19.712594197721042,8.505307163866348,1944.0,32.92337709016919,68.0,62.07781455754021,1899.0,32.92337709016919,277.0,2999.0,180.10620183454978,7,35
3000,2700,0,1.13,1.07,0.3,0.25,1,1,1,1,3.2,3.2,20.0,20.0,0.95,0.05,False,,False,False,,,1.0,6.907277199468258,1.0,6.907277199468258,0.0,0.0,1.0,0.0,7.015631910765056,,
3000,2700,0,1.13,1.07,0.3,0.25,1,1,1,1,3.2,3.2,20.0,20.0,0.95,0.05,False,,False,False,,,1.0,0.13557678818682953,1.0,0.13557678818682953,0.0,0.0,1.0,0.0,3.7927495968289255,,
3000,2700,0,1.13,1.07,0.3,0.25,1,1,1,1,3.2,3.2,20.0,20.0,0.95,0.05,True,5.754986899202987,True,True,24.051509264372793,10.443009998772585,1873.0,35.072829405624006,54.0,74.68466716983465,1830.0,35.10683121099861,281.0,3000.0,178.31311398067825,28,28
3000,2700,0,1.13,1.07,0.3,0.25,1,1,1,1,3.2,3.2,20.0,20.0,0.95,0.05,True,11.1583725162028,True,True,23.062350170600336,11.1583725162028,1928.0,34.868097391901024,54.0,69.32886418689999,1887.0,34.868097391901024,281.0,2999.0,215.44521634048732,28,42
