Total Duck Population,Vaccinated Chickens,Vaccinated Ducks,Same Species Symptomatic Infection Rate,Same Species Asymptomatic Infection Rate,Different Species Symptomatic Infection Rate,Different Species Asymptomatic Infection Rate,Chicken Symptomatic Latency Period,Duck Symptomatic Latency Period,Chicken Asymptomatic Latency Period,Duck Asymptomatic Latency Period,Chicken Symptomatic Infectious Period,Duck Symptomatic Infectious Period,Chicken Asymptomatic Infectious Period,Duck Asymptomatic Infectious Period,Chicken Symptomatic Probability,Duck Symptomatic Probability,Outbreak,Outbreak Time,Outbreak Chicken,Outbreak Duck,Outbreak Time Chicken,Outbreak Time Duck,Peak Size Whole,Peak Time Whole,Peak Size Chicken,Peak Time Chicken,Peak Size Duck,Peak Time Duck,Final Size Chicken,Final Size Duck,End Time,Detection Time Sentinel,Detection Time Random
3000,1500,0,1.13,1.07,0.3,0.25,1,1,1,1,3.2,3.2,7.0,7.0,0.95,0.05,True,6.8801226397886275,True,True,20.463784031982755,15.023927376829636,1212.0,39.684422656379894,230.0,82.785360050006,1006.0,39.753353805552116,1210.0,2949.0,116.3443759434788,7,35
3000,1500,0,1.13,1.07,0.3,0.25,1,1,1,1,3.2,3.2,7.0,7.0,0.95,0.05,True,4.354507616876108,True,True,19.046685305256464,9.263084154711686,1168.0,36.53863410100911,191.0,75.7319739914475,988.0,36.517737372730274,1154.0,2930.0,86.30361819539988,35,28
3000,1500,0,1.13,1.07,0.3,0.25,1,1,1,1,3.2,3.2,7.0,7.0,0.95,0.05,False,,False,False,,,1.0,0.5717007109740245,1.0,0.5717007109740245,0.0,0.0,1.0,0.0,1.1989535694198277,,
3000,1500,0,1.13,1.07,0.3,0.25,1,1,1,1,3.2,3.2,7.0,7.0,0.95,0.05,True,10.448750739154859,True,True,17.063627915859723,10.448750739154859,1205.0,34.10179832667744,217.0,71.25980926692883,1001.0,34.07670215232259,1201.0,2934.0,80.69531640753651,21,28
3000,1500,0,1.13,1.07,0.3,0.25,1,1,1,1,3.2,3.2,7.0,7.0,0.95,0.05,True,8.52176619827738,True,True,9.418710574555236,10.884110532024108,1239.0,36.418931693875344,214.0,80.96064451485509,1054.0,36.43522249608727,1206.0,2932.0,96.9918967380051,35,28
3000,1500,0,1.13,1.07,0.3,0.25,1,1,1,1,3.2,3.2,7.0,7.0,0.95,0.05,False,,False,False,,,1.0,0.41414594227316237,1.0,0.41414594227316237,0.0,0.0,1.0,0.0,1.3808699048105817,,
3000,1500,0,1.13,1.07,0.3,0.25,1,1,1,1,3.2,3.2,7.0,7.0,0.95,0.05,False,,False,False,,,1.0,2.0925119117922306,1.0,2.0925119117922306,0.0,0.0,1.0,0.0,2.132591778702371,,
3000,1500,0,1.13,1.07,0.3,0.25,1,1,1,1,3.2,3.2,7.0,7.0,0.95,0.05,True,9.124546593336134,True,True,11.099876522463166,9.90146186743958,1246.0,32.897453899819205,216.0,72.53040114684721,1052.0,32.897453899819205,1229.0,2938.0,88.3681833207871,28,21
3000,1500,0,1.13,1.07,0.3,0.25,1,1,1,1,3.2,3.2,7.0,7.0,0.95,0.05,True,2.5993947518959253,True,True,3.0488279349848106,4.67033609303809,1161.0,31.391172279473434,218.0,60.226921921289396,968.0,29.786807490424046,1173.0,2920.0,87.12179916061137,14,28
3000,1500,0,1.13,1.07,0.3,0.25,1,1,1,1,3.2,3.2,7.0,7.0,0.95,0.05,True,4.426517367257403,True,True,4.426517367257403,9.388571038803619,1235.0,34.44142494911925,223.0,65.52471200501566,1025.0,34.061695774251106,1224.0,2931.0,84.18254997585454,28,28
3000,1500,0,1.13,1.07,0.3,0.25,1,1,1,1,3.2,3.2,7.0,7.0,0.95,0.05,True,2.2206104939007734,True,True,11.25621572005422,4.266315998590902,1190.0,32.318797222668884,214.0,74.43402767486384,1011.0,32.31427499650685,1170.0,2928.0,85.90493841145107,21,21
3000,1500,0,1.13,1.07,0.3,0.25,1,1,1,1,3.2,3.2,7.0,7.0,0.95,0.05,True,3.402022329339825,True,True,9.245630940638971,7.8411649000767065,1264.0,34.5722275711626,249.0,71.2291888803305,1021.0,33.8639043019119,1245.0,2947.0,100.44415195946041,28,35
3000,1500,0,1.13,1.07,0.3,0.25,1,1,1,1,3.2,3.2,7.0,7.0,0.95,0.05,True,16.935144195457212,True,True,21.569248216877792,19.922790985648714,1244.0,48.111278385991056,213.0,94.99253990883146,1041.0,48.067308677170466,1193.0,2930.0,109.67874736543834,42,42
