Total Duck Population,Vaccinated Chickens,Vaccinated Ducks,Same Species Symptomatic Infection Rate,Same Species Asymptomatic Infection Rate,Different Species Symptomatic Infection Rate,Different Species Asymptomatic Infection Rate,Chicken Symptomatic Latency Period,Duck Symptomatic Latency Period,Chicken Asymptomatic Latency Period,Duck Asymptomatic Latency Period,Chicken Symptomatic Infectious Period,Duck Symptomatic Infectious Period,Chicken Asymptomatic Infectious Period,Duck Asymptomatic Infectious Period,Chicken Symptomatic Probability,Duck Symptomatic Probability,Outbreak,Outbreak Time,Outbreak Chicken,Outbreak Duck,Outbreak Time Chicken,Outbreak Time Duck,Peak Size Whole,Peak Time Whole,Peak Size Chicken,Peak Time Chicken,Peak Size Duck,Peak Time Duck,Final Size Chicken,Final Size Duck,End Time,Detection Time Sentinel,Detection Time Random
3000,2250,0,1.13,1.07,0.3,0.25,1,1,1,1,3.2,3.2,14.0,14.0,0.95,0.05,True,16.096538865990407,True,True,23.701714022256933,16.096538865990407,1814.0,39.83475275262686,155.0,79.36014570981789,1669.0,39.83475275262686,679.0,2995.0,153.62643958108214,35,42
3000,2250,0,1.13,1.07,0.3,0.25,1,1,1,1,3.2,3.2,14.0,14.0,0.95,0.05,True,10.357405386200483,True,True,16.001427435014403,10.357405386200483,1731.0,34.64900920127607,131.0,67.40965902260581,1617.0,36.7010845737257,674.0,2999.0,177.26294268960592,28,21
3000,2250,0,1.13,1.07,0.3,0.25,1,1,1,1,3.2,3.2,14.0,14.0,0.95,0.05,True,10.600914222599036,True,True,23.70577452582144,11.829171517331993,1780.0,37.44892384863586,124.0,73.5508471113649,1669.0,36.71239547737265,681.0,2998.0,139.29487098199576,28,35
3000,2250,0,1.13,1.07,0.3,0.25,1,1,1,1,3.2,3.2,14.0,14.0,0.95,0.05,True,15.135293362155357,True,True,17.47937577884038,16.01202567475325,1605.0,40.07536931430647,127.0,78.20322305936746,1493.0,40.07536931430647,660.0,2998.0,152.13455409818553,28,35
3000,2250,0,1.13,1.07,0.3,0.25,1,1,1,1,3.2,3.2,14.0,14.0,0.95,0.05,False,,False,False,,,1.0,0.32391244168575317,1.0,0.32391244168575317,0.0,0.0,1.0,0.0,0.5081880038478054,,
3000,2250,0,1.13,1.07,0.3,0.25,1,1,1,1,3.2,3.2,14.0,14.0,0.95,0.05,False,,False,False,,,1.0,1.1746613976278282,1.0,1.1746613976278282,0.0,0.0,1.0,0.0,2.8847842938423485,,
3000,2250,0,1.13,1.07,0.3,0.25,1,1,1,1,3.2,3.2,14.0,14.0,0.95,0.05,True,8.247437024890289,True,True,12.121759082740766,8.285045421892724,1770.0,33.10523823848605,142.0,68.47309335078376,1648.0,33.17189243051377,672.0,2997.0,163.02438732244383,21,28
3000,2250,0,1.13,1.07,0.3,0.25,1,1,1,1,3.2,3.2,14.0,14.0,0.95,0.05,True,7.176665917043861,True,True,19.465110669230093,8.094461411254834,1714.0,34.46885516598211,125.0,64.97162930897022,1601.0,34.37235800678939,641.0,2999.0,130.39559838718694,28,28
3000,2250,0,1.13,1.07,0.3,0.25,1,1,1,1,3.2,3.2,14.0,14.0,0.95,0.05,False,,False,False,,,1.0,0.5920741161621098,1.0,0.5920741161621098,0.0,0.0,1.0,0.0,1.645219307432423,,
3000,2250,0,1.13,1.07,0.3,0.25,1,1,1,1,3.2,3.2,14.0,14.0,0.95,0.05,True,16.914553806651217,True,True,23.076599028086704,16.914553806651217,1717.0,39.87887207725705,127.0,81.87077864674927,1612.0,39.20570332861788,665.0,2997.0,152.03381830775174,35,42
